trace_id,task_name,step_name,status,execution_order,created_at
5e6eb321-745f-4102-b8b9-d9e7a522669e,AI_Refinement,Fetch_Data,SUCCESS,1,2026-03-09 20:39:14.292
5e6eb321-745f-4102-b8b9-d9e7a522669e,AI_Refinement,Fetch_Users,SUCCESS,"Found target users: ['76b8d0ed-825d-43a6-a725-37e10c11015b', 'e00a575b-4eaf-490e-84f6-8f2cbef39039']",2,2026-03-09 20:39:14.639
5e6eb321-745f-4102-b8b9-d9e7a522669e,AI_Refinement,Call_Cleaning_API_76b8d0ed-825d-43a6-a725-37e10c11015b,IN_PROGRESS,"{'user_id': '76b8d0ed-825d-43a6-a725-37e10c11015b', 'date_start': datetime.date(2026, 3, 6), 'date_end': datetime.date(2026, 3, 11), 'target_post_ids': [], 'is_force_reprocess': False, 'log_level_type': 'normal', 'action_mode': 'mode_result', 'is_enable_post_status_update': True}",2,2026-03-09 20:39:14.663
5e6eb321-745f-4102-b8b9-d9e7a522669e,AI_Refinement,Call_Cleaning_API_e00a575b-4eaf-490e-84f6-8f2cbef39039,IN_PROGRESS,"{'user_id': 'e00a575b-4eaf-490e-84f6-8f2cbef39039', 'date_start': datetime.date(2026, 3, 6), 'date_end': datetime.date(2026, 3, 11), 'target_post_ids': [], 'is_force_reprocess': False, 'log_level_type': 'normal', 'action_mode': 'mode_result', 'is_enable_post_status_update': True}",3,2026-03-09 20:39:14.734
